Xa       Ya       Xb       Yb      Type     Flux     Speed
 2.84645  48.862   2.84645  48.862      7      1105      120
 2.84512  48.8609  2.84512  48.8609     7      1532      120
 2.84658  48.8611  2.84658  48.8611    17       729      76
 2.84495  48.8618  2.84495  48.8618     5        3       69
 2.84376  48.853   2.84376  48.853      3       527      41
 2.82669  48.851   2.82669  48.851      3       447      52
 2.77994  48.8394  2.77994  48.8394     5       78       59
 2.76213  48.8381  2.76213  48.8381     5       54       49
 2.8206   48.8501  2.8206   48.8501    10       263      49
 2.82061  48.8519  2.82061  48.8519     3       680      40
 2.87326  48.9608  2.87326  48.9608     6       75       49
 2.87375  48.9599  2.87375  48.9599     3      1515      60
 2.62215  48.9374  2.62215  48.9374     3       345      36
 2.61996  48.9377  2.61996  48.9377     3       362      36
 2.62226  48.9387  2.62226  48.9387     3       438      42
 2.61983  48.9064  2.61983  48.9064     3       573      52
 2.62889  48.9101  2.62889  48.9101     5       640      54
 2.58399  48.844   2.58399  48.844      3       293      42
 2.59414  48.8424  2.59414  48.8424     3       320      41
 2.60005  48.9605  2.60005  48.9605    10       272      32
 2.59355  48.9663  2.59355  48.9663     3       120      42
 2.60528  48.9636  2.60528  48.9636     3       443      34
 2.60346  48.9592  2.60346  48.9592     3       327      37
 2.60634  48.8998  2.60634  48.8998    10       219      38
 2.59673  48.9032  2.59673  48.9032     3       191      32
 2.60505  48.8959  2.60505  48.8959     3       92       34
 2.67751  48.8377  2.67751  48.8377    10       301      39
  2.672   48.8396   2.672   48.8396     5       268      44
 2.68205  48.8348  2.68205  48.8348     5       73       48
 2.70744  48.821   2.70744  48.821     10       70       124
 2.70097  48.8149  2.70097  48.8149     3       44       69
 2.70505  48.8251  2.70505  48.8251     3       95       33
 2.67455  48.849   2.67455  48.849     10       38       80
 2.68304  48.8527  2.68304  48.8527     3       157      65
 2.66909  48.8508  2.66909  48.8508     3       124      66
 2.69293  48.876   2.69293  48.876     10       130      31
 2.68707  48.8716  2.68707  48.8716     3       742      33
 2.69802  48.8762  2.69802  48.8762     3       742      33
 2.69072  48.8839  2.69072  48.8839    10       163      37
 2.69707  48.8826  2.69707  48.8826     3       321      54
 2.68169  48.8813  2.68169  48.8813     3       102      57
 2.62309  48.9147  2.62309  48.9147    10       60       100
 2.63337  48.9142  2.63337  48.9142     3       89       49
 2.61833  48.9174  2.61833  48.9174     3       160      47
 2.64944  48.9407  2.64944  48.9407    10       102      73
 2.64052  48.9427  2.64052  48.9427     6       700      66
 2.65622  48.9438  2.65622  48.9438     6       591      67
 2.6463   48.9753  2.6463   48.9753    10       102      50
 2.63725  48.9754  2.63725  48.9754     3       113      46
 2.65426  48.9712  2.65426  48.9712     5       104      48
 2.95444  48.9675  2.95444  48.9675     5       186      71
 2.99784  48.999   2.99784  48.999      5       175      72
 2.94176  48.9898  2.94176  48.9898     5        9       50
 2.93393  49.0032  2.93393  49.0032    10       338      234
 2.91876  48.9972  2.91876  48.9972     6       268      86
 2.94369  49.0131  2.94369  49.0131     6       43       89
 2.94176  48.9898  2.94176  48.9898     5        6       50
 2.74512  48.8564  2.74512  48.8564    10       179      100
 2.73874  48.8541  2.73874  48.8541     5       82       48
 2.74312  48.8608  2.74312  48.8608     5       141      47
 2.75326   48.84   2.75326   48.84     10       59       158
 2.75019  48.835   2.75019  48.835      5       53       49
 2.73704  48.8368  2.73704  48.8368     5       31       49
 2.76213  48.8381  2.76213  48.8381     5       78       49
 2.74871  48.8416  2.74871  48.8416     5       35       49
 2.71607  48.8595  2.71607  48.8595    10       83       160
 2.71639  48.8564  2.71639  48.8564     3       33       49
 2.72201  48.8605  2.72201  48.8605     3       38       50
 2.81937  48.8657  2.81937  48.8657    10       152      222
 2.8113   48.8645  2.8113   48.8645     5       72       68
 2.82228  48.8748  2.82228  48.8748     5       116      48
 2.81749  48.8583  2.81749  48.8583     5       111      48
 2.72035  48.9266  2.72035  48.9266    10       68       76
 2.71951  48.9212  2.71951  48.9212     3       303      79
 2.72615  48.9316  2.72615  48.9316     3       317      79
 2.73302  48.9383  2.73302  48.9383    10       119      40
 2.72615  48.9316  2.72615  48.9316     3       309      79
 2.72545  48.9407  2.72545  48.9407     3       317      78
 2.84471   48.97   2.84471   48.97     10       386      62
 2.83701  48.9696  2.83701  48.9696     3       37       59
 2.85085  48.969   2.85085  48.969      3       253      44
 2.84483  48.9632  2.84483  48.9632     3       61       49
 2.82543  48.9157  2.82543  48.9157     3       193      74
 2.8163   48.9112  2.8163   48.9112     3       207      66
 2.81105  48.9287  2.81105  48.9287     5        7       50
 2.8255   48.9076  2.8255   48.9076    10       264      134
 2.81353  48.9027  2.81353  48.9027    15       364      50
 2.8163   48.9112  2.8163   48.9112    15       201      64
 2.86049  48.9398  2.86049  48.9398    10       420      49
 2.86104  48.9479  2.86104  48.9479     5       556      64
 2.85555  48.9408  2.85555  48.9408     5       586      47
 2.80379  48.955   2.80379  48.955      6       849      78
 2.7923   48.9541  2.7923   48.9541     6       687      81
 2.81105  48.9287  2.81105  48.9287     5        9       50
 2.79693  48.9285  2.79693  48.9285     5       24       50
 2.80084  48.9443  2.80084  48.9443     5       20       49
 2.78391  48.8902  2.78391  48.8902     5       92       48
 2.7721   48.8855  2.7721   48.8855     5       90       48
 2.77755  48.896   2.77755  48.896      5       146      47
 2.79901  48.8947  2.79901  48.8947     5       94       48
 2.80832  48.8983  2.80832  48.8983     5       212      46
 2.79266  48.9005  2.79266  48.9005     5       80       48
 2.77534  48.9074  2.77534  48.9074    10       94       229
 2.77755  48.896   2.77755  48.896      5       81       48
 2.79266  48.9005  2.79266  48.9005     5       66       49
 2.78557  48.9093  2.78557  48.9093     5       140      47
 2.78584  48.9184  2.78584  48.9184    10       158      204
 2.79693  48.9285  2.79693  48.9285     5       13       50
 2.78557  48.9093  2.78557  48.9093     5       97       48
 2.75444  48.8586  2.75444  48.8586     3       189      74
 2.76736  48.8547  2.76736  48.8547     5       109      49
  2.77    48.8498   2.77    48.8498     3       195      75
 2.65057  48.8363  2.65057  48.8363     3       108      43
 2.64397  48.8345  2.64397  48.8345     3       518      35
 2.63988  48.8349  2.63988  48.8349     3       512      44
 3.04945  48.9977  3.04945  48.9977    10       85       186
 3.09229  48.9749  3.09229  48.9749     5       74       89
 3.04668  49.0112  3.04668  49.0112     5       106      88
 2.80823  48.869   2.80823  48.869      5       23       60
 2.80817  48.8683  2.80817  48.8683     5       28       50
 2.77736   48.13   2.77736   48.13     10       692     10100
 2.77102  48.1538  2.77102  48.1538     6       734      76
 2.87679  48.9853  2.87679  48.9853     5       51       89
 2.89161  48.9818  2.89161  48.9818     3       89       68
 2.88774  49.0112  2.88774  49.0112     5       17       90
 2.87175  48.9895  2.87175  48.9895     3       120      68
 2.67217  48.9448  2.67217  48.9448     6       651      104
 2.66915  48.9455  2.66915  48.9455    17       161      67
 2.66943  48.9445  2.66943  48.9445     6       567      105
 2.66577  48.9577  2.66577  48.9577     3       230      82
 2.66593  48.9454  2.66593  48.9454    17       80       92
 2.66798  48.9459  2.66798  48.9459     3       133      90
 2.66976  48.9397  2.66976  48.9397     3       30       59
 2.66792  48.9431  2.66792  48.9431     3       68       94
 2.65622  48.9438  2.65622  48.9438     6       647      66
 2.66588  48.9435  2.66588  48.9435    17       45       70
 2.66575  48.9445  2.66575  48.9445     6       546      68
 2.66792  48.9431  2.66792  48.9431     3       28       94
 2.66806  48.9445  2.66806  48.9445     3       68       92
 2.66779  48.944   2.66779  48.944     17       105      71
 2.63339  48.925   2.63339  48.925      7      2152      111
 2.63653  48.9121  2.63653  48.9121    17       478      45
 2.63789  48.9126  2.63789  48.9126     7      2153      100
 2.63894  48.9105  2.63894  48.9105     7      2153      110
 2.63789  48.9126  2.63789  48.9126     7      2152      100
 2.64206  48.9117  2.64206  48.9117     5       324      60
 2.63822  48.9113  2.63822  48.9113     5       102      69
 2.63958  48.9118  2.63958  48.9118    17       332      46
 2.66798  48.9459  2.66798  48.9459     3       68       90
 2.66806  48.9445  2.66806  48.9445     3       133      86
 2.66575  48.9445  2.66575  48.9445     6       567      68
 2.66799  48.9445  2.66799  48.9445     6       651      70
 2.72322  48.9479  2.72322  48.9479     3       189      82
 2.72154  48.9487  2.72154  48.9487    17       92       69
 2.63754  49.0028  2.63754  49.0028    15       94       70
 2.65448  49.0042  2.65448  49.0042    15       241      54
 2.64421  49.0011  2.64421  49.0011    17       142      69
 2.64246  48.9995  2.64246  48.9995     6       318      78
 2.64421  49.0011  2.64421  49.0011    17       241      67
 2.64866  48.9966  2.64866  48.9966     6       101      89
 2.63315  49.0033  2.63315  49.0033    17        7       80
 2.63281  49.0035  2.63281  49.0035     6       88       100
 2.63392  49.0028  2.63392  49.0028     6       161      90
 2.8634   48.9919  2.8634   48.9919     3       302      82
 2.8647   48.9851  2.8647   48.9851     3       246      85
 2.87175  48.9895  2.87175  48.9895     3       55       69
 2.7527   48.1165  2.7527   48.1165    10        6      11640
 2.71234  48.1239  2.71234  48.1239     7        7       120
 1.87956  49.1875  1.87956  49.1875    10       363     10020
 1.88296  49.1692  1.88296  49.1692     6       289      85
 1.70689  48.4821  1.70689  48.4821    10      1233     12200
 1.75489  48.5092  1.75489  48.5092     7      1238      118
 2.32466  48.2843  2.32466  48.2843    10       156     10718
 2.22817  48.3188  2.22817  48.3188     6       175      87
 2.41555  48.2743  2.41555  48.2743    10       187     8540
 2.44055  48.2933  2.44055  48.2933     6       199      87
 3.3272   49.0122  3.3272   49.0122    10       108     9445
 3.17835  49.0149  3.17835  49.0149     6       118      19
 3.43455  48.9598  3.43455  48.9598    10       158     9375
 3.39246  48.9059  3.39246  48.9059     6       175      88
 2.60902  48.9187  2.60902  48.9187     3       160      47
 2.61833  48.9174  2.61833  48.9174     3       69       49
 2.77623  48.841   2.77623  48.841      5       92       49
 2.77641  48.8461  2.77641  48.8461     3       195      75
 2.7758   48.8473  2.7758   48.8473     5       329      47
  2.77    48.8498   2.77    48.8498     3       116      78
 2.65811  48.992   2.65811  48.992      3       156      98
 2.66017  48.9848  2.66017  48.9848     3       246      81
 2.65791  48.9928  2.65791  48.9928    17       129      48
 2.65733  48.9918  2.65733  48.9918    17       153      48
 2.65654  48.993   2.65654  48.993      3       32       60
 2.65502  48.9915  2.65502  48.9915     3       21       95
 2.69458  48.9541  2.69458  48.9541     3       132      66
 2.69672  48.9595  2.69672  48.9595     3       147      67
 2.69856  48.9642  2.69856  48.9642     3       147      65
 2.69672  48.9595  2.69672  48.9595     3       132      67
 2.72209  48.9472  2.72209  48.9472    17       160      67
 2.72173  48.948   2.72173  48.948      6       624      100
 2.71836  48.9479  2.71836  48.9479     6       591      100
 2.72465  48.9482  2.72465  48.9482     6       687      81
 2.72803  48.9485  2.72803  48.9485     6       849      70
 2.71836  48.9479  2.71836  48.9479     6       784      100
 2.71474  48.9478  2.71474  48.9478     6       591      99
 2.72414  48.9451  2.72414  48.9451     3       317      79
 2.72545  48.9407  2.72545  48.9407     3       348      78
 2.72803  48.9485  2.72803  48.9485     6       687      81
 2.75693  48.9511  2.75693  48.9511     6       849      70
 2.99453  48.9259  2.99453  48.9259     7       729      118
 2.92924  48.8979  2.92924  48.8979     7       604      119
 2.8832   48.9133  2.8832   48.9133     7      1195      118
 2.88148  48.918   2.88148  48.918      7      1010      69
 2.88205  48.9212  2.88205  48.9212     7      1069      68
 2.88312  48.9206  2.88312  48.9206     7       18       70
 2.87702  48.9209  2.87702  48.9209    16       34       70
 2.88193  48.9208  2.88193  48.9208     7       18       71
 2.87212  48.9209  2.87212  48.9209     7       203      100
 2.86212  48.9265  2.86212  48.9265    16       222      119
 2.87281  48.921   2.87281  48.921     16       222      112
 2.87719  48.9182  2.87719  48.9182    16       185      118
